,date,grocery,sub_region_2
291765,6/16/20,-14.0,Sarasota County
291766,6/17/20,-14.0,Sarasota County
291767,6/18/20,-16.0,Sarasota County
291768,6/19/20,-11.0,Sarasota County
291769,6/20/20,-9.0,Sarasota County
291770,6/21/20,-9.0,Sarasota County
291771,6/22/20,-15.0,Sarasota County
291772,6/23/20,-13.0,Sarasota County
291773,6/24/20,-13.0,Sarasota County
291774,6/25/20,-16.0,Sarasota County
291775,6/26/20,-13.0,Sarasota County
291776,6/27/20,-15.0,Sarasota County
291777,6/28/20,-16.0,Sarasota County
291778,6/29/20,-17.0,Sarasota County
291779,6/30/20,-16.0,Sarasota County
291780,7/1/20,-16.0,Sarasota County
291781,7/2/20,-12.0,Sarasota County
291782,7/3/20,-8.0,Sarasota County
291783,2/15/20,4.0,Seminole County
291784,2/16/20,0.0,Seminole County
291785,2/17/20,3.0,Seminole County
291786,2/18/20,5.0,Seminole County
291787,2/19/20,4.0,Seminole County
291788,2/20/20,6.0,Seminole County
291789,2/21/20,0.0,Seminole County
291790,2/22/20,5.0,Seminole County
291791,2/23/20,3.0,Seminole County
291792,2/24/20,3.0,Seminole County
291793,2/25/20,5.0,Seminole County
291794,2/26/20,4.0,Seminole County
291795,2/27/20,8.0,Seminole County
291796,2/28/20,6.0,Seminole County
291797,2/29/20,7.0,Seminole County
291798,3/1/20,5.0,Seminole County
291799,3/2/20,7.0,Seminole County
291800,3/3/20,12.0,Seminole County
291801,3/4/20,8.0,Seminole County
291802,3/5/20,8.0,Seminole County
291803,3/6/20,5.0,Seminole County
291804,3/7/20,7.0,Seminole County
291805,3/8/20,4.0,Seminole County
291806,3/9/20,5.0,Seminole County
291807,3/10/20,9.0,Seminole County
291808,3/11/20,12.0,Seminole County
291809,3/12/20,23.0,Seminole County
291810,3/13/20,27.0,Seminole County
291811,3/14/20,23.0,Seminole County
291812,3/15/20,10.0,Seminole County
291813,3/16/20,16.0,Seminole County
291814,3/17/20,19.0,Seminole County
291815,3/18/20,10.0,Seminole County
291816,3/19/20,7.0,Seminole County
291817,3/20/20,10.0,Seminole County
291818,3/21/20,1.0,Seminole County
291819,3/22/20,-11.0,Seminole County
291820,3/23/20,-10.0,Seminole County
291821,3/24/20,-5.0,Seminole County
291822,3/25/20,-4.0,Seminole County
291823,3/26/20,-9.0,Seminole County
291824,3/27/20,-14.0,Seminole County
291825,3/28/20,-15.0,Seminole County
291826,3/29/20,-21.0,Seminole County
291827,3/30/20,-20.0,Seminole County
291828,3/31/20,-17.0,Seminole County
291829,4/1/20,-9.0,Seminole County
291830,4/2/20,-9.0,Seminole County
291831,4/3/20,-19.0,Seminole County
291832,4/4/20,-25.0,Seminole County
291833,4/5/20,-37.0,Seminole County
291834,4/6/20,-24.0,Seminole County
291835,4/7/20,-22.0,Seminole County
291836,4/8/20,-23.0,Seminole County
291837,4/9/20,-20.0,Seminole County
291838,4/10/20,-21.0,Seminole County
291839,4/11/20,-17.0,Seminole County
291840,4/12/20,-51.0,Seminole County
291841,4/13/20,-22.0,Seminole County
291842,4/14/20,-19.0,Seminole County
291843,4/15/20,-20.0,Seminole County
291844,4/16/20,-21.0,Seminole County
291845,4/17/20,-20.0,Seminole County
291846,4/18/20,-22.0,Seminole County
291847,4/19/20,-21.0,Seminole County
291848,4/20/20,-26.0,Seminole County
291849,4/21/20,-17.0,Seminole County
291850,4/22/20,-20.0,Seminole County
291851,4/23/20,-18.0,Seminole County
291852,4/24/20,-27.0,Seminole County
291853,4/25/20,-15.0,Seminole County
291854,4/26/20,-19.0,Seminole County
291855,4/27/20,-19.0,Seminole County
291856,4/28/20,-15.0,Seminole County
291857,4/29/20,-17.0,Seminole County
291858,4/30/20,-20.0,Seminole County
291859,5/1/20,-13.0,Seminole County
291860,5/2/20,-12.0,Seminole County
291861,5/3/20,-14.0,Seminole County
291862,5/4/20,-16.0,Seminole County
291863,5/5/20,-9.0,Seminole County
291864,5/6/20,-14.0,Seminole County
291865,5/7/20,-12.0,Seminole County
291866,5/8/20,-8.0,Seminole County
291867,5/9/20,0.0,Seminole County
291868,5/10/20,-11.0,Seminole County
291869,5/11/20,-16.0,Seminole County
291870,5/12/20,-10.0,Seminole County
291871,5/13/20,-11.0,Seminole County
291872,5/14/20,-11.0,Seminole County
291873,5/15/20,-10.0,Seminole County
291874,5/16/20,-10.0,Seminole County
291875,5/17/20,-15.0,Seminole County
291876,5/18/20,-16.0,Seminole County
291877,5/19/20,-8.0,Seminole County
291878,5/20/20,-9.0,Seminole County
291879,5/21/20,-8.0,Seminole County
291880,5/22/20,-6.0,Seminole County
291881,5/23/20,-7.0,Seminole County
291882,5/24/20,-13.0,Seminole County
291883,5/25/20,-25.0,Seminole County
291884,5/26/20,-8.0,Seminole County
291885,5/27/20,-10.0,Seminole County
291886,5/28/20,-13.0,Seminole County
291887,5/29/20,-7.0,Seminole County
291888,5/30/20,-7.0,Seminole County
291889,5/31/20,-11.0,Seminole County
291890,6/1/20,-8.0,Seminole County
291891,6/2/20,-5.0,Seminole County
291892,6/3/20,-9.0,Seminole County
291893,6/4/20,-12.0,Seminole County
291894,6/5/20,-7.0,Seminole County
291895,6/6/20,-11.0,Seminole County
291896,6/7/20,-13.0,Seminole County
291897,6/8/20,-13.0,Seminole County
291898,6/9/20,-8.0,Seminole County
291899,6/10/20,-10.0,Seminole County
291900,6/11/20,-7.0,Seminole County
291901,6/12/20,-7.0,Seminole County
291902,6/13/20,-7.0,Seminole County
291903,6/14/20,-12.0,Seminole County
291904,6/15/20,-9.0,Seminole County
291905,6/16/20,-5.0,Seminole County
291906,6/17/20,-7.0,Seminole County
291907,6/18/20,-6.0,Seminole County
291908,6/19/20,-5.0,Seminole County
291909,6/20/20,-1.0,Seminole County
291910,6/21/20,-9.0,Seminole County
291911,6/22/20,-11.0,Seminole County
291912,6/23/20,-6.0,Seminole County
291913,6/24/20,-8.0,Seminole County
291914,6/25/20,-5.0,Seminole County
291915,6/26/20,-6.0,Seminole County
291916,6/27/20,-8.0,Seminole County
291917,6/28/20,-11.0,Seminole County
291918,6/29/20,-9.0,Seminole County
291919,6/30/20,-5.0,Seminole County
291920,7/1/20,-8.0,Seminole County
291921,7/2/20,-1.0,Seminole County
291922,7/3/20,0.0,Seminole County
291923,2/15/20,12.0,St. Johns County
291924,2/16/20,19.0,St. Johns County
291925,2/17/20,8.0,St. Johns County
291926,2/18/20,15.0,St. Johns County
291927,2/19/20,15.0,St. Johns County
291928,2/20/20,8.0,St. Johns County
291929,2/21/20,0.0,St. Johns County
291930,2/22/20,1.0,St. Johns County
291931,2/23/20,11.0,St. Johns County
291932,2/24/20,7.0,St. Johns County
291933,2/25/20,3.0,St. Johns County
291934,2/26/20,7.0,St. Johns County
291935,2/27/20,6.0,St. Johns County
291936,2/28/20,9.0,St. Johns County
291937,2/29/20,9.0,St. Johns County
291938,3/1/20,9.0,St. Johns County
291939,3/2/20,11.0,St. Johns County
291940,3/3/20,28.0,St. Johns County
291941,3/4/20,27.0,St. Johns County
291942,3/5/20,19.0,St. Johns County
291943,3/6/20,20.0,St. Johns County
291944,3/7/20,15.0,St. Johns County
291945,3/8/20,25.0,St. Johns County
291946,3/9/20,23.0,St. Johns County
291947,3/10/20,25.0,St. Johns County
291948,3/11/20,24.0,St. Johns County
291949,3/12/20,26.0,St. Johns County
291950,3/13/20,27.0,St. Johns County
291951,3/14/20,24.0,St. Johns County
291952,3/15/20,28.0,St. Johns County
291953,3/16/20,24.0,St. Johns County
291954,3/17/20,25.0,St. Johns County
291955,3/18/20,23.0,St. Johns County
291956,3/19/20,12.0,St. Johns County
291957,3/20/20,10.0,St. Johns County
291958,3/21/20,0.0,St. Johns County
291959,3/22/20,-3.0,St. Johns County
291960,3/23/20,-7.0,St. Johns County
291961,3/24/20,-2.0,St. Johns County
291962,3/25/20,-4.0,St. Johns County
291963,3/26/20,-7.0,St. Johns County
291964,3/27/20,-5.0,St. Johns County
291965,3/28/20,-13.0,St. Johns County
291966,3/29/20,-13.0,St. Johns County
291967,3/30/20,-13.0,St. Johns County
291968,3/31/20,-7.0,St. Johns County
291969,4/1/20,4.0,St. Johns County
291970,4/2/20,1.0,St. Johns County
291971,4/3/20,-12.0,St. Johns County
291972,4/4/20,-22.0,St. Johns County
291973,4/5/20,-21.0,St. Johns County
291974,4/6/20,-15.0,St. Johns County
291975,4/7/20,-11.0,St. Johns County
291976,4/8/20,-10.0,St. Johns County
291977,4/9/20,-8.0,St. Johns County
291978,4/10/20,-6.0,St. Johns County
291979,4/11/20,-2.0,St. Johns County
291980,4/12/20,-56.0,St. Johns County
291981,4/13/20,-18.0,St. Johns County
291982,4/14/20,-19.0,St. Johns County
291983,4/15/20,-18.0,St. Johns County
291984,4/16/20,-15.0,St. Johns County
291985,4/17/20,-18.0,St. Johns County
291986,4/18/20,-18.0,St. Johns County
291988,4/20/20,-20.0,St. Johns County
291989,4/21/20,-11.0,St. Johns County
291990,4/22/20,-13.0,St. Johns County
291991,4/23/20,-15.0,St. Johns County
291992,4/24/20,-18.0,St. Johns County
291993,4/25/20,-13.0,St. Johns County
291995,4/27/20,-14.0,St. Johns County
291996,4/28/20,-8.0,St. Johns County
291997,4/29/20,-7.0,St. Johns County
291998,4/30/20,-12.0,St. Johns County
291999,5/1/20,-4.0,St. Johns County
292000,5/2/20,-4.0,St. Johns County
292002,5/4/20,-7.0,St. Johns County
292003,5/5/20,2.0,St. Johns County
292004,5/6/20,-3.0,St. Johns County
292005,5/7/20,-5.0,St. Johns County
292006,5/8/20,4.0,St. Johns County
292007,5/9/20,9.0,St. Johns County
292008,5/10/20,4.0,St. Johns County
292009,5/11/20,-5.0,St. Johns County
292010,5/12/20,3.0,St. Johns County
292011,5/13/20,0.0,St. Johns County
292012,5/14/20,-3.0,St. Johns County
292013,5/15/20,0.0,St. Johns County
292014,5/16/20,-1.0,St. Johns County
292015,5/17/20,1.0,St. Johns County
292016,5/18/20,-3.0,St. Johns County
292017,5/19/20,5.0,St. Johns County
292018,5/20/20,2.0,St. Johns County
292019,5/21/20,2.0,St. Johns County
292020,5/22/20,7.0,St. Johns County
292021,5/23/20,10.0,St. Johns County
292022,5/24/20,15.0,St. Johns County
292023,5/25/20,-12.0,St. Johns County
292024,5/26/20,-6.0,St. Johns County
292025,5/27/20,3.0,St. Johns County
292026,5/28/20,-6.0,St. Johns County
292027,5/29/20,0.0,St. Johns County
292028,5/30/20,-1.0,St. Johns County
292029,5/31/20,5.0,St. Johns County
292030,6/1/20,-1.0,St. Johns County
292031,6/2/20,7.0,St. Johns County
292032,6/3/20,8.0,St. Johns County
292033,6/4/20,-4.0,St. Johns County
292034,6/5/20,1.0,St. Johns County
292035,6/6/20,-8.0,St. Johns County
292036,6/7/20,-10.0,St. Johns County
292037,6/8/20,-5.0,St. Johns County
292038,6/9/20,4.0,St. Johns County
292039,6/10/20,2.0,St. Johns County
292040,6/11/20,3.0,St. Johns County
292041,6/12/20,6.0,St. Johns County
292042,6/13/20,3.0,St. Johns County
292043,6/14/20,4.0,St. Johns County
292044,6/15/20,5.0,St. Johns County
292045,6/16/20,10.0,St. Johns County
292046,6/17/20,9.0,St. Johns County
292047,6/18/20,8.0,St. Johns County
292048,6/19/20,10.0,St. Johns County
292049,6/20/20,14.0,St. Johns County
292050,6/21/20,13.0,St. Johns County
292051,6/22/20,5.0,St. Johns County
292052,6/23/20,7.0,St. Johns County
292053,6/24/20,10.0,St. Johns County
292054,6/25/20,9.0,St. Johns County
292055,6/26/20,9.0,St. Johns County
292056,6/27/20,1.0,St. Johns County
292057,6/28/20,7.0,St. Johns County
292058,6/29/20,4.0,St. Johns County
292059,6/30/20,5.0,St. Johns County
292060,7/1/20,10.0,St. Johns County
292061,7/2/20,11.0,St. Johns County
292062,7/3/20,16.0,St. Johns County
292063,2/15/20,2.0,St. Lucie County
292064,2/16/20,2.0,St. Lucie County
292065,2/17/20,-3.0,St. Lucie County
292066,2/18/20,1.0,St. Lucie County
292067,2/19/20,-1.0,St. Lucie County
292068,2/20/20,6.0,St. Lucie County
292069,2/21/20,1.0,St. Lucie County
292070,2/22/20,4.0,St. Lucie County
292071,2/23/20,6.0,St. Lucie County
292072,2/24/20,3.0,St. Lucie County
292073,2/25/20,6.0,St. Lucie County
292074,2/26/20,5.0,St. Lucie County
292075,2/27/20,10.0,St. Lucie County
292076,2/28/20,7.0,St. Lucie County
292077,2/29/20,6.0,St. Lucie County
292078,3/1/20,10.0,St. Lucie County
292079,3/2/20,8.0,St. Lucie County
292080,3/3/20,14.0,St. Lucie County
292081,3/4/20,8.0,St. Lucie County
292082,3/5/20,9.0,St. Lucie County
292083,3/6/20,7.0,St. Lucie County
292084,3/7/20,7.0,St. Lucie County
292085,3/8/20,6.0,St. Lucie County
292086,3/9/20,10.0,St. Lucie County
292087,3/10/20,12.0,St. Lucie County
292088,3/11/20,12.0,St. Lucie County
292089,3/12/20,25.0,St. Lucie County
292090,3/13/20,32.0,St. Lucie County
292091,3/14/20,25.0,St. Lucie County
292092,3/15/20,16.0,St. Lucie County
292093,3/16/20,22.0,St. Lucie County
292094,3/17/20,26.0,St. Lucie County
292095,3/18/20,18.0,St. Lucie County
292096,3/19/20,17.0,St. Lucie County
292097,3/20/20,20.0,St. Lucie County
292098,3/21/20,11.0,St. Lucie County
292099,3/22/20,-1.0,St. Lucie County
292100,3/23/20,-2.0,St. Lucie County
292101,3/24/20,-1.0,St. Lucie County
292102,3/25/20,-4.0,St. Lucie County
292103,3/26/20,-5.0,St. Lucie County
292104,3/27/20,-6.0,St. Lucie County
292105,3/28/20,-9.0,St. Lucie County
292106,3/29/20,-14.0,St. Lucie County
292107,3/30/20,-13.0,St. Lucie County
292108,3/31/20,-7.0,St. Lucie County
292109,4/1/20,5.0,St. Lucie County
292110,4/2/20,6.0,St. Lucie County
292111,4/3/20,-8.0,St. Lucie County
292112,4/4/20,-17.0,St. Lucie County
292113,4/5/20,-24.0,St. Lucie County
292114,4/6/20,-22.0,St. Lucie County
292115,4/7/20,-11.0,St. Lucie County
292116,4/8/20,-16.0,St. Lucie County
292117,4/9/20,-9.0,St. Lucie County
292118,4/10/20,-10.0,St. Lucie County
292119,4/11/20,-9.0,St. Lucie County
292120,4/12/20,-47.0,St. Lucie County
292121,4/13/20,-17.0,St. Lucie County
292122,4/14/20,-14.0,St. Lucie County
292123,4/15/20,-10.0,St. Lucie County
292124,4/16/20,-13.0,St. Lucie County
292125,4/17/20,-14.0,St. Lucie County
292126,4/18/20,-17.0,St. Lucie County
292127,4/19/20,-14.0,St. Lucie County
292128,4/20/20,-18.0,St. Lucie County
292129,4/21/20,-10.0,St. Lucie County
292130,4/22/20,-13.0,St. Lucie County
292131,4/23/20,-11.0,St. Lucie County
292132,4/24/20,-14.0,St. Lucie County
292133,4/25/20,-13.0,St. Lucie County
292134,4/26/20,-19.0,St. Lucie County
292135,4/27/20,-11.0,St. Lucie County
292136,4/28/20,-8.0,St. Lucie County
292137,4/29/20,-9.0,St. Lucie County
292138,4/30/20,-11.0,St. Lucie County
292139,5/1/20,-4.0,St. Lucie County
292140,5/2/20,-7.0,St. Lucie County
292141,5/3/20,-7.0,St. Lucie County
292142,5/4/20,-10.0,St. Lucie County
292143,5/5/20,-2.0,St. Lucie County
292144,5/6/20,-9.0,St. Lucie County
292145,5/7/20,-8.0,St. Lucie County
292146,5/8/20,-3.0,St. Lucie County
292147,5/9/20,6.0,St. Lucie County
292148,5/10/20,-4.0,St. Lucie County
292149,5/11/20,-13.0,St. Lucie County
292150,5/12/20,-9.0,St. Lucie County
292151,5/13/20,-10.0,St. Lucie County
292152,5/14/20,-7.0,St. Lucie County
292153,5/15/20,-14.0,St. Lucie County
292154,5/16/20,-8.0,St. Lucie County
292155,5/17/20,-11.0,St. Lucie County
292156,5/18/20,-17.0,St. Lucie County
292157,5/19/20,-8.0,St. Lucie County
292158,5/20/20,-8.0,St. Lucie County
292159,5/21/20,-8.0,St. Lucie County
292160,5/22/20,-2.0,St. Lucie County
292161,5/23/20,-3.0,St. Lucie County
292162,5/24/20,-10.0,St. Lucie County
292163,5/25/20,-25.0,St. Lucie County
292164,5/26/20,-6.0,St. Lucie County
292165,5/27/20,-13.0,St. Lucie County
292166,5/28/20,-6.0,St. Lucie County
292167,5/29/20,-5.0,St. Lucie County
292168,5/30/20,-8.0,St. Lucie County
292169,5/31/20,-8.0,St. Lucie County
292170,6/1/20,-5.0,St. Lucie County
292171,6/2/20,-6.0,St. Lucie County
292172,6/3/20,-10.0,St. Lucie County
292173,6/4/20,-7.0,St. Lucie County
292174,6/5/20,-13.0,St. Lucie County
292175,6/6/20,-5.0,St. Lucie County
292176,6/7/20,-8.0,St. Lucie County
292177,6/8/20,-10.0,St. Lucie County
292178,6/9/20,-9.0,St. Lucie County
292179,6/10/20,-8.0,St. Lucie County
292180,6/11/20,-5.0,St. Lucie County
292181,6/12/20,-4.0,St. Lucie County
292182,6/13/20,-4.0,St. Lucie County
292183,6/14/20,-7.0,St. Lucie County
292184,6/15/20,-8.0,St. Lucie County
292185,6/16/20,-4.0,St. Lucie County
292186,6/17/20,-6.0,St. Lucie County
292187,6/18/20,-9.0,St. Lucie County
292188,6/19/20,-8.0,St. Lucie County
292189,6/20/20,2.0,St. Lucie County
292190,6/21/20,-2.0,St. Lucie County
292191,6/22/20,-9.0,St. Lucie County
292192,6/23/20,-5.0,St. Lucie County
292193,6/24/20,-6.0,St. Lucie County
292194,6/25/20,-5.0,St. Lucie County
292195,6/26/20,-5.0,St. Lucie County
292196,6/27/20,-5.0,St. Lucie County
292197,6/28/20,-7.0,St. Lucie County
292198,6/29/20,-8.0,St. Lucie County
292199,6/30/20,-5.0,St. Lucie County
292200,7/1/20,-4.0,St. Lucie County
292201,7/2/20,2.0,St. Lucie County
292202,7/3/20,11.0,St. Lucie County
292203,2/15/20,2.0,Sumter County
292204,2/16/20,1.0,Sumter County
292205,2/17/20,4.0,Sumter County
292206,2/18/20,1.0,Sumter County
292207,2/19/20,3.0,Sumter County
292208,2/20/20,4.0,Sumter County
292209,2/21/20,0.0,Sumter County
292210,2/22/20,5.0,Sumter County
292211,2/23/20,0.0,Sumter County
292212,2/24/20,3.0,Sumter County
292213,2/25/20,2.0,Sumter County
292214,2/26/20,-1.0,Sumter County
292215,2/27/20,10.0,Sumter County
292216,2/28/20,4.0,Sumter County
292217,2/29/20,9.0,Sumter County
292218,3/1/20,9.0,Sumter County
292219,3/2/20,6.0,Sumter County
292220,3/3/20,10.0,Sumter County
292221,3/4/20,6.0,Sumter County
292222,3/5/20,9.0,Sumter County
292223,3/6/20,4.0,Sumter County
292224,3/7/20,8.0,Sumter County
292225,3/8/20,8.0,Sumter County
292226,3/9/20,7.0,Sumter County
292227,3/10/20,8.0,Sumter County
292228,3/11/20,11.0,Sumter County
292229,3/12/20,19.0,Sumter County
292230,3/13/20,23.0,Sumter County
292231,3/14/20,28.0,Sumter County
292232,3/15/20,19.0,Sumter County
292233,3/16/20,14.0,Sumter County
292234,3/17/20,16.0,Sumter County
292235,3/18/20,11.0,Sumter County
292236,3/19/20,11.0,Sumter County
292237,3/20/20,6.0,Sumter County
292238,3/21/20,5.0,Sumter County
292239,3/22/20,-8.0,Sumter County
292240,3/23/20,-13.0,Sumter County
292241,3/24/20,-6.0,Sumter County
292242,3/25/20,-12.0,Sumter County
292243,3/26/20,-10.0,Sumter County
292244,3/27/20,-15.0,Sumter County
292245,3/28/20,-14.0,Sumter County
292246,3/29/20,-21.0,Sumter County
292247,3/30/20,-26.0,Sumter County
292248,3/31/20,-15.0,Sumter County
292249,4/1/20,-6.0,Sumter County
292250,4/2/20,-7.0,Sumter County
292251,4/3/20,-22.0,Sumter County
292252,4/4/20,-24.0,Sumter County
292253,4/5/20,-36.0,Sumter County
292254,4/6/20,-31.0,Sumter County
292255,4/7/20,-22.0,Sumter County
292256,4/8/20,-21.0,Sumter County
292257,4/9/20,-21.0,Sumter County
292258,4/10/20,-21.0,Sumter County
292259,4/11/20,-16.0,Sumter County
292260,4/12/20,-60.0,Sumter County
292261,4/13/20,-31.0,Sumter County
292262,4/14/20,-23.0,Sumter County
292263,4/15/20,-22.0,Sumter County
292264,4/16/20,-22.0,Sumter County
292265,4/17/20,-24.0,Sumter County
292266,4/18/20,-29.0,Sumter County
292267,4/19/20,-27.0,Sumter County
292268,4/20/20,-36.0,Sumter County
292269,4/21/20,-18.0,Sumter County
292270,4/22/20,-21.0,Sumter County
292271,4/23/20,-18.0,Sumter County
292272,4/24/20,-33.0,Sumter County
292273,4/25/20,-20.0,Sumter County
292274,4/26/20,-26.0,Sumter County
292275,4/27/20,-27.0,Sumter County
292276,4/28/20,-17.0,Sumter County
292277,4/29/20,-16.0,Sumter County
292278,4/30/20,-18.0,Sumter County
292279,5/1/20,-13.0,Sumter County
292280,5/2/20,-16.0,Sumter County
292281,5/3/20,-19.0,Sumter County
292282,5/4/20,-23.0,Sumter County
292283,5/5/20,-11.0,Sumter County
292284,5/6/20,-12.0,Sumter County
292285,5/7/20,-12.0,Sumter County
292286,5/8/20,-13.0,Sumter County
292287,5/9/20,-7.0,Sumter County
292288,5/10/20,-18.0,Sumter County
292289,5/11/20,-22.0,Sumter County
292290,5/12/20,-15.0,Sumter County
292291,5/13/20,-16.0,Sumter County
292292,5/14/20,-15.0,Sumter County
292293,5/15/20,-17.0,Sumter County
292294,5/16/20,-15.0,Sumter County
292295,5/17/20,-21.0,Sumter County
292296,5/18/20,-26.0,Sumter County
292297,5/19/20,-16.0,Sumter County
292298,5/20/20,-11.0,Sumter County
292299,5/21/20,-13.0,Sumter County
292300,5/22/20,-13.0,Sumter County
292301,5/23/20,-11.0,Sumter County
292302,5/24/20,-14.0,Sumter County
292303,5/25/20,-32.0,Sumter County
292304,5/26/20,-14.0,Sumter County
292305,5/27/20,-15.0,Sumter County
292306,5/28/20,-18.0,Sumter County
292307,5/29/20,-14.0,Sumter County
292308,5/30/20,-14.0,Sumter County
292309,5/31/20,-17.0,Sumter County
292310,6/1/20,-12.0,Sumter County
292311,6/2/20,-13.0,Sumter County
292312,6/3/20,-13.0,Sumter County
292313,6/4/20,-17.0,Sumter County
292314,6/5/20,-17.0,Sumter County
292315,6/6/20,-24.0,Sumter County
292316,6/7/20,-25.0,Sumter County
292317,6/8/20,-20.0,Sumter County
